SKU_ID,Category,Predicted_Demand,Available_Stock,Estimated_Stockout_Days,Reorder_Flag,Supplier_Risk,Supply_Chain_Risk,Agent_Priority,Agent_Reason,Agent_Action
VEG002,Vegetables,225.58389220312478,148,0.6560752124390817,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,96.6295776825789,65,0.6726718832769844,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,88.20578595050692,60,0.680227485685197,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,26.20391113335543,18,0.6869203573617481,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,218.55088217848032,153,0.7000658083596846,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,165.0721188312803,116,0.7027231541055291,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,225.5602095393059,159,0.7049115636341561,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,36.45548294766296,26,0.7131986164420508,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG003,Vegetables,205.66225965061113,149,0.7244887820114799,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,68.00853781040024,50,0.7352018086228245,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,184.23342719887694,136,0.7381939426941793,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,83.33172200634601,63,0.7560146182410862,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,76.64078662613417,59,0.7698250839701227,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.91667934969621,37,0.7886321136288938,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.38358263168156,37,0.7976960359833813,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,113.89718757704667,95,0.834085564542465,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,109.82767014976429,95,0.8649914895804961,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,162.37345532833268,149,0.917637674820121,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.32551551355888,105,0.918430146834082,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,52.410058087066425,49,0.9349350446931112,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,228.8441580719704,220,0.9613529218028412,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,45.64143076543385,44,0.9640363867235079,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,167.14709207789645,170,1.0170682474139245,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,166.29329330006317,171,1.0283036471678022,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,168.49999134843063,174,1.0326410025754615,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,166.73353611256067,174,1.0435812977812322,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,223.73998486982032,236,1.0547958163906777,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,155.92313298206125,166,1.0646271456019172,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,219.6703526263836,234,1.065232504988911,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,107.88197616110497,115,1.0659797316677382,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,112.97976159293418,121,1.0709882751918234,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,111.8492590586252,120,1.0728725519505018,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,228.61098854158558,247,1.0804380033336383,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,88.53133088450923,96,1.0843618755176492,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,160.75644604637478,176,1.0948239049103374,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,37.14956812868816,42,1.1305649598538987,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,159.08464923816928,180,1.131473092231029,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,37.980433677830604,43,1.1321619011712167,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,163.55344069140705,188,1.1494713850423897,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,116.67416598891454,137,1.174210236163305,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,55.90872981963548,66,1.1804954291202732,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,112.22569253488103,133,1.1851118669520535,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,192.72260128769602,231,1.1986139583865596,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,194.29423947571092,233,1.1992120848705232,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.423405164001665,56,1.2062880739180322,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,85.53036155266022,104,1.2159424806823504,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,80.63650660111458,100,1.2401330887841038,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,102.38816690218462,128,1.2501444636886931,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,83.68821698128625,106,1.2666060267923136,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,90.13441008593956,116,1.286966874131629,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,187.06919875158474,241,1.2882933246537915,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,53.18892868625456,69,1.2972624511204234,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,85.59452101126556,113,1.3201779584131028,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,64.24288718258103,86,1.3386695986371897,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG003,Vegetables,185.45687999280653,254,1.3695906024616187,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,158.76749991088724,218,1.3730769844102773,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,161.36020735494986,222,1.3758038839876958,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,162.58615511992298,228,1.4023334264336837,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,87.26179380818039,123,1.4095515876098037,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,84.27448928389396,119,1.4120524610849534,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.03074774109501,162,1.4206694528375663,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,78.06613951188126,111,1.4218712580645336,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,40.43651900217166,58,1.434347006894562,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.04693112452452,332,1.4818323925868706,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,77.6421454767266,116,1.4940339333457917,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,201.05779386646697,303,1.5070293678903002,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,80.19148489926457,121,1.5088883832491509,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,69.48889918124351,106,1.525423502875285,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,183.4870411121621,281,1.5314433013731477,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,75.16195787657972,116,1.5433339321798762,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,53.735490283706824,84,1.5632126841405167,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,212.70377454112827,336,1.5796616713777745,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,43.295686873724165,69,1.5936922354701246,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,95.21996707448565,154,1.6173078476233222,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,222.0770750835132,364,1.639070578820961,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,105.41650536090704,173,1.6411092305489745,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,214.18386837285777,352,1.6434477660438354,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,71.42072074216702,119,1.6661831295373923,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.76634675983489,195,1.68442734402374,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,203.88292852288356,346,1.6970523354100508,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,45.7718455722704,78,1.70410432493581,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,225.32294096276456,384,1.7042206104679656,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,117.31808472622141,205,1.7473861807273525,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,166.3391107777531,292,1.7554500480055069,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,24.973333853201407,44,1.7618793012835772,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,197.79394678061374,349,1.7644624907914843,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.6949598610443,397,1.7668398091595487,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,25.1826928378309,45,1.7869415431378488,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,82.04283091988395,148,1.803935802075433,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,87.10030330071632,158,1.8140005718981302,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,92.42929347663572,169,1.8284246654197331,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,112.46930360116683,206,1.8316108787381415,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,198.69701362948473,365,1.836967719507977,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,53.73156937278924,99,1.8424922472138998,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,99.8134827535557,184,1.8434383304137865,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,86.01050565459556,164,1.9067438186981225,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,68.77897675329436,132,1.919191099243527,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,37.83120314828231,73,1.929624064925212,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG001,Vegetables,161.5816200756915,316,1.9556679766669784,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,48.3119909700208,95,1.9663855306429134,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,116.99526398517199,232,1.982986251728991,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,157.77259589817186,313,1.983867972876694,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,213.83055519019155,425,1.9875550508765403,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,164.9982528169238,328,1.9878998377269919,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,47.20636942086567,94,1.991256712880171,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,234.19403299260762,469,2.0026129359786213,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,36.75402144131522,74,2.013385123534171,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,109.9216977461699,222,2.019619461415527,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,94.53979117651676,191,2.0203133265164595,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,112.56430404730692,230,2.0432765248860676,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.1950554595959,454,2.052487109427855,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,191.22076545658837,401,2.0970525823516613,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,166.43991851246886,353,2.1208854411542806,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,57.02932185225435,121,2.1217155678875903,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,110.27539571921804,235,2.131028399103226,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,24.84904429469897,53,2.1328788089973525,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,48.51240385627053,104,2.143781625584347,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,158.77058502602614,342,2.1540513939905073,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.07276410720436,248,2.1551581029978357,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,164.4671208525184,357,2.1706466201237293,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,163.99927160973346,359,2.189034112628907,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,163.4620880523551,360,2.202345536444487,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,228.77973018152682,504,2.2029923699975424,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,191.8917111546021,424,2.2095795459262666,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,79.40521205451056,176,2.2164791887864803,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,117.22613975833572,261,2.2264658764509115,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,159.35305872606216,357,2.240308424915177,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,88.62746213516522,199,2.2453536996975756,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,39.15548205609463,88,2.247450302717002,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,118.57685170250218,268,2.2601375913773287,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,31.57590767706247,72,2.2802194868432113,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,190.08047568681383,435,2.2885043738880784,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,80.33126356044751,184,2.2905154462252924,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,83.47427127121531,193,2.3120896662029655,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,82.64191946397993,192,2.3232761441810963,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,102.32767782689956,242,2.3649515472184772,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,157.05696307557076,375,2.387668732774121,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,180.28267976719786,433,2.4017836908079047,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,36.061408922322414,87,2.4125513284131843,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,202.37455275075837,491,2.4261943674544333,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,161.45414827636375,395,2.4465150274359746,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,158.79360324735563,391,2.462315811241668,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.45737157008482,285,2.4684435140375562,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,113.36427308029764,280,2.4699139542990918,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,75.50342608675945,187,2.47670880239424,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,84.7146135446473,210,2.478911149011183,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,39.92358643360058,99,2.4797371389630314,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,184.5480262170343,458,2.481738815571929,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,37.73183849721715,95,2.5177675878954737,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,41.20117917372501,104,2.5241996002464737,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,66.10517427919557,167,2.52627728193673,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
FOOD002,Food,83.06276963066946,212,2.5522866735920005,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,78.58618388470114,201,2.557701494895083,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,223.21019732025883,571,2.558126854664876,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,53.0811228037998,136,2.5621161124019114,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,83.72235408724079,216,2.579956122291098,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,108.01857631729935,280,2.5921467357384302,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,49.82509178655618,130,2.609127155387933,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,220.83627335498534,577,2.6127954037355807,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,215.9014003402615,577,2.6725162462616994,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,52.40441086421781,141,2.6906132074518947,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,96.48292598821573,260,2.6947773125346135,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,165.71097031483112,448,2.7035023640791755,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,70.1647596147797,190,2.7079120778456693,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,203.29867703605038,551,2.7102980109520964,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,219.2678464943806,595,2.7135761558877203,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,112.59495927208955,307,2.7265874243812642,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.3988794812682,128,2.7586873095001176,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,74.54892023235334,206,2.763286166425231,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.23672203958006,629,2.805071329436287,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.42549978752959,328,2.8416597771183025,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,204.75934722141358,584,2.8521286472382625,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,38.82671913610818,111,2.8588560267192884,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,190.43588702015256,545,2.8618555490138595,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,88.8290760337654,260,2.926969542058162,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,160.30574792980997,470,2.9318973653133757,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,45.349408450159935,133,2.932783569738735,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,116.20466517983581,341,2.9344777119944006,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,190.5063280394652,563,2.95528240869442,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.93535275495137,343,2.9585453604043237,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,82.125397229957,243,2.9588897977513895,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,24.603185990634575,73,2.9670954008878407,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,109.06690452234163,324,2.9706536682136306,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,83.5788163127663,249,2.9792238151375483,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,35.210136176158365,105,2.982095822483585,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,68.13004541895204,204,2.994273653357237,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,162.27041364318433,487,3.001163237747468,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,86.35078186387523,260,3.010974473976023,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,107.76568640132628,326,3.025081645988457,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,213.08255166148336,646,3.0316888687642387,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,55.91845656109827,171,3.0580243181991267,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,42.15686338868598,129,3.0599999532844966,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,159.6659866510198,492,3.0814327479487473,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.236359787064956,143,3.0928040325528734,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.4555621080234,686,3.097686928564826,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
